CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
850,0,0,53,2,94078.97,2,1,0,36980.54,0
779,1,1,34,5,0.0,2,0,1,111676.63,0
562,2,0,29,9,0.0,1,1,1,25858.68,0
767,2,1,44,2,152509.25,1,1,1,136915.15,0
542,1,0,32,2,131945.94,1,0,1,159737.56,0
586,2,0,29,3,0.0,2,1,1,142238.54,0
740,2,1,37,7,0.0,2,1,1,194270.91,0
584,2,0,35,3,146311.58,1,1,1,105443.47,0
614,2,1,19,5,97445.49,2,1,0,122823.34,0
799,1,0,35,7,0.0,2,0,1,140780.8,0
724,2,0,34,2,154485.74,2,0,0,78560.64,0
601,2,0,50,2,115625.07,1,1,0,185855.21,0
804,2,0,25,7,108396.67,1,1,0,128276.95,0
745,0,0,38,5,65095.41,2,1,1,140197.42,0
518,2,1,38,10,84764.79,1,1,1,162253.9,0
819,2,1,38,10,0.0,2,1,0,30498.7,0
520,1,1,35,4,115680.81,1,1,1,90280.7,0
625,2,1,39,5,0.0,2,1,0,32615.21,0
673,0,0,36,5,73088.06,2,0,0,196142.26,0
656,0,1,27,3,150905.03,2,1,0,16998.72,0
850,1,1,23,9,143054.85,1,0,1,62980.96,0
574,1,1,28,7,0.0,2,0,0,185660.3,0
530,0,1,42,0,99948.45,1,0,1,97338.62,0
508,2,0,44,3,115451.05,2,0,0,67234.33,0
558,0,0,32,4,108235.91,1,1,1,143783.28,0
648,1,0,42,2,98795.61,2,1,0,89123.99,0
721,2,1,37,1,0.0,2,1,0,70810.8,0
751,2,0,31,8,0.0,2,0,0,17550.49,0
662,2,0,34,2,0.0,2,0,1,21497.27,0
628,0,0,29,3,113146.98,2,0,1,124749.08,0
698,1,1,40,0,92053.44,1,1,1,143681.83,0
723,2,0,48,7,0.0,2,1,1,150694.58,0
633,0,1,29,8,104944.1,1,1,1,97684.46,0
564,2,0,31,4,0.0,2,1,0,53520.03,0
649,2,1,31,2,0.0,2,1,0,15200.61,0
622,2,1,30,4,107879.04,1,0,1,196894.62,0
718,2,0,27,2,0.0,2,0,0,26229.24,0
655,1,1,34,4,109783.69,2,1,0,134034.32,0
696,2,0,22,9,149777.0,1,1,1,198032.93,0
637,2,1,38,3,104339.56,1,0,0,119882.86,0
630,1,1,21,1,85818.18,1,1,1,133102.3,0
592,2,0,37,4,212692.97,1,0,0,176395.02,0
634,0,0,37,1,89696.84,2,1,1,193179.88,0
608,2,1,28,9,0.0,2,1,1,125062.02,0
565,0,1,32,9,68067.24,1,1,0,143287.58,0
649,2,0,38,1,122214.0,1,0,1,88965.46,0
695,2,0,45,3,0.0,2,1,1,30793.61,0
788,2,1,39,3,135139.33,1,0,1,113086.08,0
544,2,1,32,9,110728.39,1,1,1,14559.62,0
614,2,1,41,8,121558.46,1,1,1,598.8,0
453,0,1,38,8,120623.21,1,1,0,129697.99,0
829,0,1,37,3,103457.76,1,0,0,1114.12,0
749,0,0,46,10,78136.36,2,1,1,73470.98,0
667,2,0,23,1,0.0,2,1,0,91573.19,0
670,1,0,30,3,133446.34,1,0,0,3154.95,0
670,2,1,33,7,0.0,2,1,1,88187.81,0
571,2,0,32,5,131354.25,1,1,0,125256.53,0
641,0,1,37,7,62974.64,2,0,1,39016.43,0
551,0,1,30,2,143340.44,1,1,0,145796.49,0
741,0,0,36,8,116993.43,2,1,0,168816.22,0
472,2,0,31,4,58662.92,2,0,1,73322.0,0
625,2,0,45,7,137555.44,1,0,0,124607.7,0
650,0,0,34,4,142393.11,1,1,1,11276.48,0
535,2,1,38,8,0.0,2,1,0,136620.64,0
649,2,1,41,2,125785.23,1,1,1,70523.92,0
694,1,0,38,7,121527.4,1,1,0,113481.02,0
655,0,0,52,9,144696.75,1,1,1,49025.79,0
620,2,0,36,8,0.0,2,1,1,145937.99,0
577,2,1,35,10,0.0,2,1,1,25161.61,0
599,2,0,25,6,120383.41,1,1,1,24903.09,0
704,2,0,42,8,129735.3,2,1,1,179565.57,0
480,2,1,28,6,0.0,2,0,0,48131.92,0
682,2,0,42,0,0.0,1,1,1,160828.98,0
700,1,0,31,7,0.0,2,0,1,145151.96,0
492,2,0,29,1,144591.96,1,1,1,196293.76,0
624,2,0,36,6,0.0,2,0,0,84635.64,0
709,2,0,37,7,0.0,1,1,0,159486.76,0
646,0,0,50,6,145295.31,2,1,1,27814.74,0
719,0,0,28,3,106070.29,2,1,1,183893.31,0
706,0,1,47,6,120621.89,1,1,1,140803.7,0
660,2,0,38,7,0.0,2,0,1,146585.53,0
667,2,0,36,9,0.0,2,1,1,40062.29,0
705,2,0,30,1,0.0,1,1,1,181300.32,0
598,0,1,27,10,171283.91,1,1,1,84136.12,0
669,2,0,26,4,0.0,2,1,1,197594.34,0
676,2,1,32,5,0.0,2,1,1,75465.41,0
714,0,0,28,7,77776.39,1,1,0,177737.07,0
559,2,0,29,1,0.0,2,0,0,155639.76,0
564,2,1,28,1,0.0,1,1,1,162428.05,0
689,2,0,39,7,0.0,2,0,0,14917.09,0
733,0,0,38,9,111347.37,2,0,1,194872.97,0
778,1,0,40,8,104291.41,2,1,1,117507.11,0
646,2,0,24,8,0.0,2,0,0,92612.88,0
597,2,1,33,6,135703.59,2,0,0,74850.84,0
821,0,1,37,5,106453.53,2,0,1,127413.0,0
540,0,0,39,1,82531.11,1,1,0,114092.52,0
540,0,0,39,4,127278.31,1,1,1,16150.34,0
535,2,1,45,2,0.0,2,0,1,170621.55,0
627,0,0,23,5,184244.86,1,1,0,103099.22,0
515,2,1,25,7,79543.59,1,0,1,38772.82,0
697,2,1,39,6,151553.19,1,1,1,44946.29,0
652,0,0,27,2,166527.88,2,0,1,146007.7,0
579,0,0,28,6,150329.15,1,1,0,145558.42,0
760,2,0,43,8,121911.59,1,1,0,193312.33,0
769,2,0,51,9,156773.78,2,1,0,40257.79,0
498,1,0,29,8,127864.26,1,1,1,46677.9,0
705,0,1,43,7,79974.55,1,1,1,103108.33,0
648,2,1,44,2,0.0,2,1,1,58652.23,0
705,2,0,33,3,144427.96,2,1,0,113845.19,0
654,2,0,42,7,99263.09,1,1,1,67607.9,0
624,2,1,32,2,79368.87,2,1,1,145471.94,0
594,2,1,30,10,0.0,2,1,1,124071.71,0
695,1,1,34,9,0.0,2,1,1,67502.12,0
597,2,0,28,2,0.0,3,1,1,78707.97,0
737,0,1,40,2,162485.8,2,1,0,149381.32,0
694,0,0,37,1,95668.82,2,1,0,100335.55,0
683,2,0,25,4,0.0,2,1,0,152698.24,0
538,1,1,30,8,0.0,2,1,1,41192.95,0
669,2,0,37,4,0.0,1,1,0,132540.33,0
730,2,1,34,5,74197.38,2,1,0,96875.52,0
622,2,1,31,1,89688.94,1,1,1,152305.47,0
714,1,1,33,10,103121.33,2,1,1,49672.01,0
569,1,1,34,3,0.0,1,1,0,133997.53,0
628,2,0,32,9,149136.31,2,1,1,16402.11,0
600,2,0,40,1,141136.79,1,1,1,67803.83,0
693,2,1,43,4,152341.55,1,1,0,9241.78,0
704,2,0,36,7,120026.98,2,0,1,100601.73,0
527,1,0,33,9,132168.28,1,0,0,98734.15,0
553,0,0,43,6,85200.82,2,1,1,160574.09,0
575,1,0,53,1,84903.33,2,0,1,26015.8,0
626,2,1,32,0,0.0,2,0,0,187172.54,0
582,2,0,20,4,0.0,1,1,1,55763.66,0
683,1,0,40,8,0.0,1,1,0,75848.22,0
850,2,0,30,9,121535.18,1,0,0,40313.47,0
653,1,0,35,6,116662.96,2,1,1,23864.21,0
549,0,1,49,6,124829.16,1,0,1,93551.36,0
850,1,1,36,2,155180.56,2,0,0,169415.54,0
558,0,1,32,1,108262.87,1,1,1,6935.31,0
528,1,0,40,4,0.0,2,1,0,25399.7,0
801,2,0,38,5,0.0,2,1,0,66256.27,0
666,0,0,38,6,99812.88,2,1,1,158357.97,0
606,2,0,35,2,132164.26,1,0,1,164815.59,0
544,0,0,39,4,142406.43,2,1,0,146637.45,0
850,2,1,41,5,0.0,2,1,1,34827.43,0
497,2,0,41,9,0.0,1,0,0,22074.48,0
764,2,1,39,5,81042.42,1,0,1,109805.17,0
609,2,0,40,6,0.0,2,1,1,97416.34,0
748,2,0,33,1,142645.43,1,0,0,69132.66,0
534,1,0,51,3,0.0,2,0,1,20856.31,0
607,2,0,25,3,0.0,2,0,0,187048.72,0
551,1,0,32,4,0.0,2,1,0,53420.53,0
674,2,0,45,7,142072.02,1,1,0,37013.29,0
525,2,1,25,6,0.0,2,1,0,89566.64,0
645,0,0,33,8,149564.61,1,0,0,149913.84,0
755,2,1,43,9,0.0,2,1,0,18066.69,0
708,0,0,37,8,153366.13,1,1,1,26912.34,0
715,2,0,21,6,76467.16,1,1,1,173511.72,0
727,2,1,26,9,121508.28,1,1,1,146785.44,0
559,1,1,27,1,0.0,1,0,1,1050.33,0
524,2,0,22,9,0.0,2,1,0,74405.34,0
671,1,0,38,0,92674.94,2,1,0,3647.57,0
667,0,1,36,1,114391.62,1,1,1,53412.54,0
831,0,0,32,9,80262.66,1,1,0,194867.78,0
545,1,1,33,7,173331.52,1,1,0,150452.88,0
604,1,1,35,7,147285.52,1,1,1,57807.05,0
487,1,1,36,1,140137.15,1,1,0,194073.33,0
711,0,1,35,2,133607.75,1,1,1,120586.32,0
551,2,0,37,3,0.0,2,1,1,50578.4,0
559,2,1,38,8,95139.41,1,1,1,86575.46,0
620,2,1,29,3,0.0,2,0,1,153392.28,0
660,1,0,42,5,0.0,2,1,0,115509.59,0
449,2,1,37,6,0.0,2,1,0,82176.48,0
703,0,1,26,1,97331.19,1,1,0,63717.49,0
795,0,0,37,2,139265.63,2,1,1,198745.94,0
594,2,1,31,9,0.0,1,0,1,5719.11,0
586,1,0,34,5,168094.01,1,0,0,20058.61,0
613,0,1,30,5,131563.88,2,1,0,170638.98,0
601,2,0,44,3,0.0,2,1,0,30607.11,0
657,2,0,50,9,0.0,2,0,0,37171.46,0
531,2,0,31,3,0.0,1,1,1,42589.33,0
621,0,0,47,7,107363.29,1,1,1,66799.28,0
782,2,1,33,2,94493.03,1,0,1,101866.39,0
528,0,1,29,9,170214.23,2,1,0,49284.0,0
586,2,1,35,7,0.0,2,1,0,70760.69,0
691,2,1,33,1,128306.83,1,1,1,113580.79,0
568,2,1,47,7,0.0,2,1,1,45978.39,0
715,2,1,35,3,0.0,1,1,1,152012.36,0
680,0,0,32,7,175454.0,1,0,1,77349.92,0
802,1,0,41,6,0.0,2,1,0,47322.05,0
539,2,1,22,0,100885.93,2,1,1,38772.65,0
594,0,0,38,6,63176.44,2,1,1,14466.08,0
596,2,0,33,2,139451.67,1,0,0,63142.12,0
649,2,1,52,8,49113.75,1,1,0,41858.43,0
787,2,1,40,6,0.0,2,1,1,84151.98,0
604,2,0,28,7,0.0,2,0,0,58595.64,0
538,1,1,42,9,0.0,1,0,0,152855.96,0
696,2,1,33,4,0.0,2,1,1,73371.65,0
507,0,1,46,8,102785.16,1,1,1,70323.68,0
685,1,0,34,6,83264.28,1,0,0,9663.28,0
705,0,0,41,4,72252.64,2,1,1,142514.66,0
499,0,1,29,6,148051.52,1,1,0,118623.94,0
632,2,0,32,6,111589.33,1,1,1,170382.99,0
744,0,0,32,4,96106.83,1,1,1,79812.77,0
663,0,0,42,7,115930.87,1,1,0,19862.78,0
638,0,1,37,7,124513.66,2,1,0,158610.89,0
588,1,0,46,8,0.0,1,1,0,61931.21,0
687,1,0,35,8,100988.39,2,1,0,22247.27,0
599,2,0,44,10,118577.24,1,1,1,31448.52,0
718,1,0,28,6,0.0,2,1,0,146875.86,0
730,2,0,27,5,0.0,2,1,1,116081.93,0
711,1,1,28,5,0.0,2,1,1,93959.96,0
555,1,1,26,9,0.0,2,0,1,158918.03,0
850,2,1,42,9,113311.11,1,1,1,198193.75,0
678,2,1,41,9,0.0,1,0,0,13160.03,0
576,2,0,32,7,0.0,2,1,0,4660.91,0
592,2,0,42,1,147249.29,2,1,1,63023.02,0
774,2,0,36,7,103688.19,1,0,1,118971.74,0
620,2,1,29,1,138740.24,2,0,0,154700.61,0
519,1,0,39,4,111900.14,1,1,1,97577.17,0
734,1,1,37,0,152760.24,1,1,1,48990.5,0
733,2,0,51,10,141556.96,1,1,0,130189.53,0
650,2,1,43,6,0.0,2,1,1,16301.91,0
538,2,1,33,5,0.0,2,1,0,126962.41,0
577,2,1,46,1,0.0,1,1,1,158750.53,0
792,2,0,30,8,0.0,2,1,0,199644.2,0
589,2,0,29,2,0.0,2,0,1,98320.27,0
530,2,0,25,9,162560.32,1,1,0,64129.03,0
778,0,1,29,7,123229.46,1,1,0,181221.09,0
616,1,0,31,7,76665.71,2,1,1,163809.08,0
655,2,1,51,3,0.0,2,0,1,15801.02,0
721,2,0,46,1,115764.32,2,0,0,102950.79,0
499,0,0,36,5,131142.53,2,1,0,174918.46,0
696,1,1,36,7,0.0,2,1,1,82298.59,0
681,2,0,34,7,0.0,2,0,0,130686.59,0
681,1,0,30,2,111093.01,1,1,0,68985.99,0
641,1,0,42,9,132657.55,1,1,0,35367.19,0
487,2,0,37,6,0.0,2,1,1,126477.41,0
729,2,0,39,4,121404.64,1,1,1,159618.17,0
580,2,1,35,1,102097.33,1,0,1,168285.85,0
642,2,0,40,1,154863.15,1,1,1,138052.51,0
850,1,1,41,3,99945.93,2,1,0,71179.31,0
616,0,0,39,2,121704.32,2,1,0,55556.3,0
526,1,1,43,3,0.0,2,1,0,31705.19,0
523,0,0,35,8,138782.76,1,1,1,186118.93,0
663,2,0,35,9,0.0,2,1,1,195580.28,0
840,2,0,30,8,136291.71,1,1,0,54113.38,0
570,0,0,42,0,107856.57,2,1,0,127528.84,0
491,0,0,19,2,125860.2,1,0,0,129690.5,0
584,2,0,49,8,172713.44,1,1,0,113860.81,0
810,2,1,51,5,0.0,2,0,1,184524.74,0
625,2,1,39,3,130786.92,1,0,1,121316.07,0
535,2,1,29,2,112367.34,1,1,0,185630.76,0
729,1,1,45,7,91091.06,2,1,0,71133.12,0
655,2,1,26,7,106198.5,1,0,1,32020.42,0
751,2,0,47,5,142669.93,2,1,0,162760.96,0
525,2,0,33,1,112833.35,1,0,1,175178.56,0
532,2,1,40,5,0.0,2,0,1,177099.71,0
696,1,1,43,4,0.0,2,1,1,66406.37,0
786,0,1,32,2,104336.43,2,0,0,59559.81,0
596,0,0,47,5,140187.1,2,1,1,174311.3,0
683,2,0,39,4,0.0,2,1,0,171716.81,0
551,2,0,31,1,0.0,2,1,1,185105.44,0
526,1,0,30,8,0.0,1,1,0,36251.0,0
849,2,1,41,9,115465.28,1,1,0,103174.5,0
471,2,1,27,4,0.0,2,1,0,122642.09,0
628,1,0,43,3,184926.61,1,1,0,122937.57,0
674,0,0,43,8,85957.88,2,1,0,8757.39,0
797,2,0,32,10,114084.6,1,0,1,125782.29,0
590,1,1,29,2,166930.76,2,1,0,122487.73,0
588,2,1,27,8,0.0,1,1,0,20066.38,0
577,2,0,29,7,0.0,2,1,1,55473.15,0
571,2,1,38,6,107193.82,2,0,0,38962.94,0
680,2,0,36,3,116275.12,1,1,1,63795.8,0
648,1,1,27,7,0.0,2,1,1,163060.43,0
618,2,0,39,2,91068.56,1,1,0,26578.69,0
648,0,0,41,5,123049.21,1,0,1,5066.76,0
759,2,1,39,6,0.0,2,1,1,140497.67,0
585,2,0,40,7,0.0,2,0,0,146156.98,0
774,2,1,42,3,137781.65,1,0,0,199316.19,0
697,0,1,48,2,108128.96,2,1,1,103944.37,0
605,1,0,39,10,105317.73,2,1,0,138021.36,0
676,2,0,20,1,80569.73,1,0,0,68621.98,0
678,2,1,22,4,174852.89,1,1,1,28149.06,0
770,2,0,36,2,89800.14,1,1,1,105922.69,0
659,2,0,43,1,106086.42,2,1,0,26900.63,0
693,2,0,21,1,0.0,2,1,1,3494.02,0
744,2,0,47,9,0.0,2,1,0,113163.17,0
829,1,1,26,8,101440.36,2,1,1,19324.5,0
716,2,0,38,4,0.0,2,1,0,189678.7,0
671,2,0,34,7,106603.74,2,1,1,26387.71,0
835,0,1,29,10,130420.2,2,0,0,106276.55,0
636,2,1,38,1,0.0,1,1,0,45015.38,0
649,1,0,29,2,45022.23,1,1,1,173495.77,0
621,0,0,27,1,74298.43,1,1,1,52581.96,0
784,1,0,48,7,0.0,2,1,1,182609.97,0
783,1,1,37,1,136689.66,1,1,0,197890.65,0
615,2,0,32,4,0.0,2,1,1,6225.63,0
762,2,0,53,1,102520.37,1,1,1,170195.4,0
607,2,0,35,2,0.0,2,1,1,114190.3,0
601,2,1,34,5,0.0,2,1,0,27022.57,0
812,2,0,44,4,115049.15,2,1,0,165038.41,0
680,2,0,33,1,123082.08,1,1,0,134960.98,0
631,2,1,33,8,0.0,2,0,0,117374.22,0
569,2,1,43,7,0.0,2,1,1,77703.19,0
584,0,0,33,3,88311.48,2,1,1,177651.38,0
582,2,1,40,9,0.0,3,1,1,60954.45,0
609,2,0,32,7,71872.19,1,1,1,151924.9,0
506,1,0,35,6,110046.93,2,1,0,26318.73,0
503,2,0,42,8,104430.08,1,1,1,147557.71,0
503,2,1,28,5,0.0,2,1,0,125918.17,0
806,0,0,31,10,138653.51,1,1,0,190803.37,0
653,2,1,31,7,102575.04,1,1,1,11043.54,0
674,1,0,32,2,0.0,2,1,0,140579.17,0
798,2,0,32,7,0.0,2,0,1,37731.95,0
740,2,1,30,8,105209.54,1,1,0,1852.58,0
531,0,1,32,0,109570.21,2,1,1,172049.84,0
556,2,0,35,10,0.0,2,1,1,192751.18,0
678,0,1,43,2,153393.18,2,1,1,193828.27,0
587,0,0,33,6,132603.36,1,1,0,55775.72,0
527,1,1,36,6,0.0,2,1,1,102280.29,0
757,0,1,34,1,129398.01,2,0,0,44965.44,0
468,1,0,28,3,0.0,2,1,0,170661.02,0
693,2,0,29,2,151352.74,1,0,0,197145.89,0
770,2,1,30,8,0.0,2,1,0,100557.03,0
716,2,1,22,8,0.0,2,1,1,92606.98,0
439,2,0,36,2,165536.28,2,1,1,123956.83,0
538,0,0,25,5,62482.95,1,1,1,102758.43,0
743,2,0,40,8,68155.59,1,1,0,94876.65,0
656,2,0,37,2,0.0,2,0,1,67840.81,0
666,2,1,31,2,79589.43,1,0,0,4050.57,0
627,1,0,41,5,100880.76,1,0,1,134665.25,0
480,0,1,25,3,174330.35,2,0,0,181647.13,0
792,2,0,19,7,143390.51,1,1,0,33282.84,0
476,0,0,30,3,134366.42,1,1,0,68343.53,0
539,2,1,24,3,0.0,2,1,1,198161.07,0
810,0,0,35,3,96814.46,2,1,1,120511.03,0
763,0,0,32,9,160680.41,1,1,0,30886.35,0
640,2,1,29,3,0.0,2,1,0,2743.69,0
655,2,1,47,10,0.0,2,1,0,167778.62,0
526,0,0,31,5,145537.21,1,1,0,132404.64,0
554,2,1,45,6,0.0,2,1,1,181204.5,0
560,1,1,28,1,0.0,2,1,1,120880.72,0
623,0,0,42,1,149332.48,2,1,0,100834.22,0
620,2,0,32,7,0.0,2,1,1,34665.79,0
561,2,0,21,4,0.0,1,1,1,36942.35,0
753,2,1,39,7,155062.8,1,1,1,16460.77,0
721,1,0,43,3,88798.34,1,0,0,45610.63,0
451,2,0,33,6,0.0,2,1,0,184954.11,0
590,1,1,23,7,0.0,2,1,0,196789.9,0
634,0,0,27,3,107027.52,1,1,0,173425.68,0
676,2,0,29,4,140720.93,1,1,0,36221.18,0
642,2,0,30,8,80964.57,2,1,0,174738.2,0
736,1,1,26,4,135889.13,1,1,1,165692.03,0
656,2,0,43,7,134919.85,1,1,0,194691.95,0
832,1,1,34,6,138190.13,2,0,1,146511.2,0
631,0,0,37,9,131519.49,2,1,1,51752.18,0
648,0,1,39,3,126935.98,2,0,1,57995.74,0
615,2,0,39,4,133707.09,1,1,1,108152.75,0
682,2,1,27,1,97893.2,1,1,0,166144.98,0
694,2,0,34,5,127900.03,1,1,0,101737.8,0
694,2,0,37,10,143835.47,1,0,1,33326.71,0
607,2,0,44,0,0.0,2,1,1,81140.09,0
645,2,1,40,3,129596.77,1,1,1,103232.6,0
653,1,0,30,4,0.0,2,1,0,120736.04,0
619,0,1,41,8,142015.76,2,1,0,114323.66,0
752,1,0,44,6,83870.33,1,1,0,178722.24,0
643,1,1,34,8,117451.47,1,1,0,65374.86,0
573,0,1,35,9,206868.78,2,0,1,102986.15,0
686,2,1,39,3,111695.62,1,0,0,136643.84,0
702,2,1,29,6,149218.39,1,1,1,9633.01,0
652,2,0,51,7,0.0,2,0,1,43496.36,0
641,1,0,32,7,0.0,2,1,1,24267.28,0
574,1,0,34,5,0.0,2,0,0,28269.86,0
643,2,1,31,3,167949.48,1,1,0,143162.34,0
834,2,0,23,4,131254.81,1,1,0,20199.3,0
591,2,0,28,5,0.0,2,1,1,48606.92,0
470,1,0,34,9,0.0,2,0,1,89013.67,0
608,1,0,34,7,86656.13,1,0,1,59890.29,0
665,2,1,38,5,0.0,2,1,0,156439.56,0
651,2,1,39,6,0.0,1,1,0,24176.44,0
677,1,0,40,5,0.0,2,1,0,88947.56,0
665,0,0,32,1,132178.67,1,0,0,11865.76,0
485,2,1,27,3,0.0,2,1,0,141449.86,0
577,1,0,43,6,0.0,2,1,1,149457.81,0
722,0,0,29,1,107233.85,2,1,0,24924.92,0
528,2,1,27,7,176227.07,2,0,1,139481.53,0
542,2,1,39,4,109949.39,2,1,1,41268.65,0
552,2,1,34,5,0.0,2,1,1,1351.41,0
575,1,1,37,9,133292.45,1,1,0,111175.09,0
669,2,1,43,1,160474.59,1,1,1,95963.14,0
636,2,0,43,6,0.0,2,1,0,43128.95,0
637,0,1,36,10,145750.45,2,1,1,96660.76,0
516,1,1,45,8,109044.3,1,0,1,115818.16,0
801,2,1,32,4,75170.54,1,1,1,37898.5,0
692,2,1,42,2,0.0,2,1,0,145222.93,0
585,2,1,28,6,105795.9,1,1,1,41219.09,0
590,2,0,32,5,0.0,2,1,0,59249.83,0
690,2,1,26,3,118097.87,1,1,0,61257.83,0
697,0,0,29,0,172693.54,1,0,0,141798.98,0
610,2,0,36,4,129440.3,2,1,0,102638.35,0
599,1,0,36,4,0.0,2,0,0,13210.56,0
544,2,0,23,1,96471.2,1,1,0,35550.97,0
635,1,0,24,4,140197.18,1,1,1,142935.83,0
722,2,0,20,6,0.0,2,1,0,195486.28,0
564,2,1,33,4,135946.26,1,1,0,63170.0,0
607,0,0,36,8,143421.74,1,1,0,97879.02,0
525,2,0,26,7,153644.39,1,1,1,63197.88,0
606,1,1,53,1,109330.06,1,1,1,75860.01,0
686,0,1,27,1,115095.88,2,0,0,78622.46,0
827,1,0,46,1,183276.32,1,1,1,13460.27,0
572,2,0,33,9,68193.72,1,1,0,19998.31,0
726,2,1,32,8,0.0,2,0,0,185075.63,0
579,0,0,31,6,139729.54,1,0,1,135815.38,0
663,2,0,36,10,0.0,2,1,0,136349.55,0
505,0,1,37,10,122453.97,2,1,1,52693.99,0
576,0,0,30,7,132174.41,2,0,0,93767.03,0
555,1,1,24,2,0.0,2,0,1,197866.55,0
524,2,0,30,1,0.0,2,1,0,126812.85,0
776,1,0,39,2,104349.45,1,0,0,79503.05,0
850,0,1,32,0,116968.91,1,0,0,175094.62,0
603,0,0,35,1,105346.03,2,1,1,130379.5,0
691,2,0,26,9,136623.19,1,1,0,153228.0,0
583,2,1,29,10,0.0,2,1,1,111285.85,0
679,2,1,33,6,0.0,2,1,1,98015.85,0
646,2,0,36,6,124445.52,1,1,0,88481.32,0
559,2,1,34,5,68999.66,2,1,1,66879.27,0
595,1,0,36,6,85768.42,1,1,1,24802.77,0
684,1,0,34,9,100628.0,2,1,1,190263.78,0
673,1,1,32,0,0.0,1,1,1,72873.33,0
802,1,0,38,7,0.0,2,0,1,57764.65,0
762,1,1,19,6,0.0,2,1,0,55500.17,0
621,0,1,31,8,100375.39,1,1,1,90384.26,0
411,2,1,36,10,0.0,1,0,0,120694.35,0
815,2,0,24,7,171922.72,1,0,1,178028.96,0
631,0,1,32,2,146810.99,2,1,1,180990.29,0
791,1,0,25,7,0.0,1,1,0,89666.28,0
516,2,0,35,5,128653.59,1,1,0,127558.26,0
734,2,0,37,3,80387.81,1,0,1,77272.62,0
641,2,0,31,10,155978.17,1,1,0,91510.71,0
585,2,1,38,5,0.0,1,1,1,87363.56,0
507,2,1,29,4,89349.47,2,0,0,180626.68,0
735,1,0,38,7,86131.71,2,0,0,93478.96,0
698,0,1,36,7,121263.62,1,1,1,13387.88,0
841,2,0,31,2,0.0,2,1,0,173240.52,0
614,2,0,51,3,0.0,2,1,1,5552.37,0
738,2,0,35,5,161274.05,2,1,0,181429.87,0
422,2,1,33,2,0.0,2,1,0,102655.31,0
537,1,0,30,1,103138.17,1,1,1,96555.42,0
707,0,1,40,3,109628.44,1,1,0,189366.03,0
664,0,0,33,7,97286.16,2,1,0,143433.33,0
850,2,1,33,7,118004.26,1,1,0,183983.82,0
584,1,0,32,9,85534.83,1,0,0,169137.24,0
658,2,0,25,3,0.0,2,0,1,173948.4,0
790,2,1,41,2,126619.27,1,1,0,198224.38,0
640,2,0,44,7,111833.47,1,1,0,67202.74,0
652,1,0,37,7,0.0,2,1,0,68789.93,0
775,2,1,32,2,108698.96,2,1,1,161069.73,0
584,2,1,39,2,112687.69,1,1,1,127749.61,0
635,0,1,48,4,81556.89,2,1,0,191914.37,0
814,2,0,48,9,136596.85,1,1,1,185791.9,0
678,2,1,31,1,0.0,2,0,1,130446.65,0
693,2,0,37,1,0.0,2,1,1,82867.55,0
640,2,1,30,6,107499.7,1,1,1,187632.22,0
773,1,1,23,8,0.0,2,1,0,56759.79,0
736,2,1,30,9,0.0,2,1,0,34180.33,0
693,2,1,28,8,0.0,2,1,1,158545.25,0
496,2,1,41,1,176024.05,2,1,0,182337.98,0
751,2,1,39,3,0.0,2,1,1,84175.34,0
754,1,1,19,9,0.0,1,1,0,189641.11,0
568,0,1,26,10,109819.16,2,1,0,154491.39,0
592,1,1,41,2,138734.94,1,1,0,90020.74,0
558,0,0,25,10,111363.1,2,1,0,197264.35,0
825,2,0,34,9,0.0,2,1,1,31933.06,0
653,2,0,34,5,118838.75,1,1,1,52820.13,0
593,1,0,35,4,161637.75,1,1,1,20008.46,0
601,0,0,35,8,71553.83,1,1,0,177384.45,0
654,2,1,40,3,0.0,2,1,0,167889.1,0
572,2,1,38,7,0.0,2,1,1,133122.62,0
523,2,1,28,2,121164.11,1,1,1,59938.81,0
506,1,0,50,3,0.0,2,1,0,12016.79,0
664,2,1,31,7,104158.84,1,1,0,134169.85,0
527,2,1,25,6,0.0,2,0,1,96758.58,0
629,2,1,40,6,0.0,2,1,1,139356.3,0
430,2,0,35,1,118894.22,1,0,0,2923.61,0
712,2,0,24,2,0.0,1,0,1,121232.51,0
682,2,0,30,9,0.0,2,1,1,2053.42,0
634,2,1,41,8,68213.99,1,1,1,6382.46,0
487,1,1,31,1,0.0,2,1,0,158750.13,0
808,1,0,47,8,139196.0,1,0,1,74028.36,0
527,2,1,32,7,0.0,2,1,1,44099.75,0
802,1,0,40,5,0.0,2,1,1,175043.69,0
850,2,1,43,3,0.0,2,0,0,2465.8,0
738,2,0,18,4,0.0,2,1,1,47799.15,0
817,2,0,34,5,129278.43,1,0,0,165562.84,0
735,2,0,31,3,119558.35,1,0,0,72927.68,0
619,0,1,41,5,92467.58,1,1,0,38270.47,0
671,2,0,27,5,0.0,2,0,0,120893.07,0
581,1,1,31,6,0.0,2,1,0,188377.21,0
690,1,0,36,10,0.0,2,1,0,55902.93,0
688,1,1,24,3,0.0,2,1,1,102195.16,0
729,0,0,29,5,109676.52,1,1,1,25548.47,0
718,2,1,29,3,0.0,1,0,1,134462.29,0
712,0,0,53,6,134729.99,2,1,1,132702.64,0
474,2,0,37,3,98431.37,1,0,0,75698.44,0
